190	The 'do' and 'take' group	V n	These verbs and Objects are not separable and it is not possible to replace the Objects by pronouns. For example, it does not make sense to say `they wanted a verdict so we 42 returned it\\', or `he offered me a sip and I took it\\'. This means that the clause does not focus attention on what is done to the Object but on what the Subject does, or on something that happens to the Subject. The verb and the Object together describe an action by the Subject. Many of these verbs, especially do, get, give, have, and take, have little meaning in themselves but take their meaning from the Object.	50
191	the 'develop' group	V n	These verbs and Objects indicate what something or someone has, what they are like, or what they become. This includes: getting an illness or characteristic e.g. adopt, catch (a disease), develop having a quality e.g. bear (no resemblance), catch (the light), have (red hair) changing e.g. gain (weight), gather (speed)	50
192	The 'conduct' group	V n prep/adv, V n adv/prep	These verbs are concerned with behaving in a particular way. The adverbs used with the verbs in this group are adverbs of manner such as badly and well. The noun group following the verb is a reflexive pronoun. This pattern is V pron-refl prep/adv.	51
193	The 'submit' group	V to n	These verbs are concerned with submissive behaviour. This includes: - behaving in a humble or ingratiating way e.g. grovel, suck up - giving in on an issue e.g. submit, yield	52
194	The 'give' group	V n to n	These verbs are concerned with giving or transferring something to someone. This includes: - giving e.g. award, feed, grant - bequeathing e.g. leave, will - lending e.g. lend, loan - transferring something e.g. hand, pass - transferring responsibility for something e.g. delegate, subcontract - allocating or committing money or resources e.g. allot, assign - conceding e.g. cede, yield - introducing ideas or systems e.g. export, introduce - marrying someone to someone - dedicating something such as a book or a building to someone	52
195	The 'work' group	V for n	These verbs are concerned with doing something for someone.	53
196	The 'brim' group	V with n	These verbs indicate that something has or contains a lot of something else, or that someone is full of a quality or feeling.	54
197	The 'flock' group	V prep/adv, V adv/prep	These verbs indicate that a number of people, or sometimes things, go somewhere.	54
198	the 'bring' group	V n	These verbs are concerned with moving or holding something. This includes: putting something somewhere e.g. add, arrange, hang up throwing or sending something somewhere e.g. drive (a ball), launch (a rocket) carrying something e.g. bear, carry accompanying someone or something e.g. deliver, drive (a passenger) pulling something e.g. attract, pull	55
199		V n n; V n to n		56
200	The 'give' group	V n n	These verbs are concerned with giving someone something, or refusing to do so. This includes: - giving or selling e.g. award, sell - lending e.g. lend, loan - bequeathing e.g. bequeath, leave - transferring e.g. hand, pass - allocating or committing money or resources e.g. allocate, allot - allocating tasks or responsibilities e.g. assign - promising e.g. promise - offering e.g. offer, proffer - not giving e.g. deny, refuse - showing e.g. show. Frequent usage: deal(sb some cards), stand(sb a drink). allot, assign & spoonfeed(usu passive)	56
201	The 'promise' group	V n to n	These verbs are concerned with offering or promising something to someone.	56
202	the 'reverse' group	ergative: V & V n	In the pattern V, these verbs are concerned with a vehicle moving. In the pattern V n, they are concerned with someone driving or operating a vehicle. We include here capsize, refuel, and sink.	57
203	The 'wander' group	V prep/adv, V adv/prep	These verbs are concerned with movement or arrival of a more specific kind. This includes: going in a particular direction e.g. advance, spiral, turn going somewhere quickly or slowly e.g. drift, whizz going somewhere in an enjoyable or unenjoyable way e.g. slog, swan going somewhere for a reason or for no reason e.g. barnstorm, wander becoming attached to something or detached from something e.g. screw, tear	58
